name;url;fetched
Portal Cores;https://www.booking.com/hotel/br/apartamento-cores.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=799165306_340792143_2_1_0&highlighted_blocks=799165306_340792143_2_1_0&matching_block_id=799165306_340792143_2_1_0&sr_pri_blocks=799165306_340792143_2_1_0__14000&from=searchresults#hotelTmpl;FALSE
Pousada Uba-Rio Porto de Galinhas;https://www.booking.com/hotel/br/pousada-uba-rio.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=157905501_375345761_1_1_0&highlighted_blocks=157905501_375345761_1_1_0&matching_block_id=157905501_375345761_1_1_0&sr_pri_blocks=157905501_375345761_1_1_0__19800&from=searchresults#hotelTmpl;FALSE
Pousada Sal e Mar Maracaipe;https://www.booking.com/hotel/br/pousada-sal-e-mar-maracaipe.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=267321301_105781343_2_1_0&highlighted_blocks=267321301_105781343_2_1_0&matching_block_id=267321301_105781343_2_1_0&sr_pri_blocks=267321301_105781343_2_1_0__19000&from=searchresults#hotelTmpl;FALSE
Pousada Maraoka;https://www.booking.com/hotel/br/pousada-maraoka.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=282300501_107332552_2_1_0&highlighted_blocks=282300501_107332552_2_1_0&matching_block_id=282300501_107332552_2_1_0&sr_pri_blocks=282300501_107332552_2_1_0__42200&from=searchresults#hotelTmpl;FALSE
Pousada Casamar;https://www.booking.com/hotel/br/pousada-casamar.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=31103605_380495825_0_1_0&highlighted_blocks=31103605_380495825_0_1_0&matching_block_id=31103605_380495825_0_1_0&sr_pri_blocks=31103605_380495825_0_1_0__27000&from=searchresults#hotelTmpl;FALSE
Pousada Mananauê Beach;https://www.booking.com/hotel/br/pousada-mananaue.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=435922701_285653231_2_1_0&highlighted_blocks=435922701_285653231_2_1_0&matching_block_id=435922701_285653231_2_1_0&sr_pri_blocks=435922701_285653231_2_1_0__24000&from=searchresults#hotelTmpl;FALSE
Pousada Pedras do Porto;https://www.booking.com/hotel/br/pousada-pedras-do-porto.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=29011705_333891763_0_1_0&highlighted_blocks=29011705_333891763_0_1_0&matching_block_id=29011705_333891763_0_1_0&sr_pri_blocks=29011705_333891763_0_1_0__18252&from=searchresults#hotelTmpl;FALSE
Pousada Aconchego do Porto;https://www.booking.com/hotel/br/pousada-aconchego-do-porto.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=70739302_125093079_2_1_0&highlighted_blocks=70739302_125093079_2_1_0&matching_block_id=70739302_125093079_2_1_0&sr_pri_blocks=70739302_125093079_2_1_0__22500&from=searchresults#hotelTmpl;FALSE
Pousada Xalés de Maracaípe;https://www.booking.com/hotel/br/xales-de-maracaipe.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=29954812_272857954_2_1_0&highlighted_blocks=29954812_272857954_2_1_0&matching_block_id=29954812_272857954_2_1_0&sr_pri_blocks=29954812_272857954_2_1_0__51648&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Pousada Flor de Maraca;https://www.booking.com/hotel/br/hostel-maracabana-boutique.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=47048608_185005681_2_1_0&highlighted_blocks=47048608_185005681_2_1_0&matching_block_id=47048608_185005681_2_1_0&sr_pri_blocks=47048608_185005681_2_1_0__23993&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Pousada Sky Beach Flat;https://www.booking.com/hotel/br/pousada-sky-beach-flat.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=155260104_335379926_2_1_0&highlighted_blocks=155260104_335379926_2_1_0&matching_block_id=155260104_335379926_2_1_0&sr_pri_blocks=155260104_335379926_2_1_0__31050&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Paranambuca Pousada;https://www.booking.com/hotel/br/paranambuca-pousada.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=35014701_164371378_2_1_0&highlighted_blocks=35014701_164371378_2_1_0&matching_block_id=35014701_164371378_2_1_0&sr_pri_blocks=35014701_164371378_2_1_0__26910&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Pousada Recanto do Amanhecer;https://www.booking.com/hotel/br/pousada-recanto-do-amanhecer-porto-de-galinhas.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=100514204_378709702_2_1_0&highlighted_blocks=100514204_378709702_2_1_0&matching_block_id=100514204_378709702_2_1_0&sr_pri_blocks=100514204_378709702_2_1_0__22000&from=searchresults#hotelTmpl;FALSE
Pousada Recanto da Preguiça;https://www.booking.com/hotel/br/pousada-recanto-da-preguiassa.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=35813201_335352727_2_1_0&highlighted_blocks=35813201_335352727_2_1_0&matching_block_id=35813201_335352727_2_1_0&sr_pri_blocks=35813201_335352727_2_1_0__17500&from=searchresults#hotelTmpl;FALSE
Porto Beach Resort - Marulhos;https://www.booking.com/hotel/br/flats-porto-beach.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=107469801_377814629_2_42_0&highlighted_blocks=107469801_377814629_2_42_0&matching_block_id=107469801_377814629_2_42_0&sr_pri_blocks=107469801_377814629_2_42_0__47900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Baía Branca Porto de Galinhas;https://www.booking.com/hotel/br/baia-branca-porto-de-galinhas.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=274748603_149644978_0_1_0&highlighted_blocks=274748603_149644978_0_1_0&matching_block_id=274748603_149644978_0_1_0&sr_pri_blocks=274748603_149644978_0_1_0__50000&from=searchresults#hotelTmpl;FALSE
Pousada Praiana;https://www.booking.com/hotel/br/suites-praiana.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=696643101_287469273_0_1_0&highlighted_blocks=696643101_287469273_0_1_0&matching_block_id=696643101_287469273_0_1_0&sr_pri_blocks=696643101_287469273_0_1_0__46260&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Pousada Casa Colorida;https://www.booking.com/hotel/br/pousada-casa-colorida.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=87492704_186660049_0_1_0&highlighted_blocks=87492704_186660049_0_1_0&matching_block_id=87492704_186660049_0_1_0&sr_pri_blocks=87492704_186660049_0_1_0__20000&from=searchresults#hotelTmpl;FALSE
Beach Class Muro Alto Condomínio Resort - New Time;https://www.booking.com/hotel/br/beach-class-muro-alto-resort-ipojuca1234.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=721749404_355677654_3_42_0&highlighted_blocks=721749404_355677654_3_42_0&matching_block_id=721749404_355677654_3_42_0&sr_pri_blocks=721749404_355677654_3_42_0__34680&from=searchresults#hotelTmpl;FALSE
Hotel Pousada WS;https://www.booking.com/hotel/br/apartamento-ws-01-a-10-ipojuca.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=694917602_348615134_3_1_0&highlighted_blocks=694917602_348615134_3_1_0&matching_block_id=694917602_348615134_3_1_0&sr_pri_blocks=694917602_348615134_3_1_0__18000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Pousada Maanaim Porto;https://www.booking.com/hotel/br/pousada-maanaim-porto.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=704910304_295681294_2_1_0&highlighted_blocks=704910304_295681294_2_1_0&matching_block_id=704910304_295681294_2_1_0&sr_pri_blocks=704910304_295681294_2_1_0__29500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Pousada Quatro Estações;https://www.booking.com/hotel/br/pousada-quatro-estaassaues-porto-de-galinhas.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=34686901_203766835_0_33_0&highlighted_blocks=34686901_203766835_0_33_0&matching_block_id=34686901_203766835_0_33_0&sr_pri_blocks=34686901_203766835_0_33_0__51900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Pousada Recanto do Porto;https://www.booking.com/hotel/br/pousada-recanto-do-porto.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=117390612_370942286_2_1_0&highlighted_blocks=117390612_370942286_2_1_0&matching_block_id=117390612_370942286_2_1_0&sr_pri_blocks=117390612_370942286_2_1_0__24700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Vila de Maré Hotel;https://www.booking.com/hotel/br/vila-de-mare.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367842&all_sr_blocks=691524201_367890438_2_1_0&highlighted_blocks=691524201_367890438_2_1_0&matching_block_id=691524201_367890438_2_1_0&sr_pri_blocks=691524201_367890438_2_1_0__27200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
Pousada Popular Casa de Madeira;https://www.booking.com/hotel/br/pousada-hospedaria-casa-de-madeira.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367844&all_sr_blocks=110505904_335370221_2_1_0&highlighted_blocks=110505904_335370221_2_1_0&matching_block_id=110505904_335370221_2_1_0&sr_pri_blocks=110505904_335370221_2_1_0__9900&from=searchresults#hotelTmpl;FALSE
Pousada Beach Garden;https://www.booking.com/hotel/br/pousada-beach-garden-ipojuca.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367844&all_sr_blocks=965740601_384458068_1_1_0&highlighted_blocks=965740601_384458068_1_1_0&matching_block_id=965740601_384458068_1_1_0&sr_pri_blocks=965740601_384458068_1_1_0__23750&from=searchresults#hotelTmpl;FALSE
Pousada Praia de Porto;https://www.booking.com/hotel/br/chala-c-da-praia.pt-br.html?label=gen173nr-1BCAEoggI46AdIM1gEaCCIAQGYAS24AQfIAQzYAQHoAQGIAgGoAgO4Aua9m6wGwAIB0gIkZTRkMGZhZTgtMzNkMS00YjM4LWI3ZmYtYTMzMWQ3Yzk4MTA32AIF4AIB&sid=bb851cb4cede7a0550c68031704f5f89&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-08&checkout=2024-05-09&dest_id=-663612&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&nflt=ht_id%3D204&srpvid=ec4998ceb059015f&srepoch=1703367844&all_sr_blocks=48723404_130185900_0_1_0&highlighted_blocks=48723404_130185900_0_1_0&matching_block_id=48723404_130185900_0_1_0&sr_pri_blocks=48723404_130185900_0_1_0__27750&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;FALSE
